Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.19957980649499,0,0.0006,-0.00201468235040581,24.0822891036042,0,1.62775289155336
4.19878092678946,4.215,0.0008,-0.00229297438739764,24.0740080460478,9.391,1.62775289155336
4.00143971191826,2.968,1.9982,-2.01083735890883,24.0938550956149,19.531,1.62775289155336
3.98484443326451,2.967,1.9982,-2.01060935094137,24.1666623696838,29.016,1.62775289155336
3.97143647959558,2.963,1.9982,-2.01315251377803,24.2495468137071,38.344,1.62775289155336
3.96030092381564,2.956,1.9982,-2.01372019744119,24.3387764961645,47.781,1.62775289155336
3.95042383377245,2.946,1.9982,-2.01670309391208,24.4449336910215,57.141,1.62775289155336
3.94158487777942,2.935,1.9982,-2.01200506421055,24.5510641536665,66.516,1.62775289155336
3.93350522316177,2.923,1.9982,-2.01379251466055,24.6466338217869,75.828,1.62775289155336
3.92614032884739,2.917,1.9982,-2.01067999772047,24.749150727769,85.235,1.62775289155336
3.91930617292581,2.911,1.9982,-2.01032888007252,24.858820385581,94.625,1.62775289155336
3.91313061536877,2.905,1.9982,-2.01129326592234,24.9590489002738,103.922,1.62775289155336
3.90733697649766,2.9,1.998,-2.01343221308494,25.0667515930959,113.313,1.62775289155336
3.90159923413535,2.896,1.9982,-2.01115912360575,25.163028764734,122.703,1.62775289155336
3.8964081605363,2.893,1.9982,-2.01075215530788,25.281072144243,132.11,1.62775289155336
3.89129441448245,2.889,1.9982,-2.01369590517683,25.3761540887634,141.453,1.62775289155336
3.8864171315066,2.885,1.9982,-2.01321947260787,25.4831863324121,150.813,1.62775289155336
3.88182500430011,2.883,1.998,-2.01312743199404,25.5774710256873,160.203,1.62775289155336
3.87721035960166,2.879,1.998,-2.01343904355629,25.6845105850649,169.563,1.62775289155336
3.87296313754941,2.875,1.9982,-2.01057137919457,25.7918668222768,178.922,1.62775289155336
3.86885308384711,2.873,1.998,-2.01445890700608,25.895900229363,188.313,1.62775289155336
3.86483233283746,2.87,1.9982,-2.01261872789636,26.0005799285817,197.672,1.62775289155336
3.86100299428004,2.867,1.9982,-2.01197248549762,26.0984869387312,207.016,1.62775289155336
3.85727548958309,2.863,1.9982,-2.01302674607042,26.2142427865028,216.391,1.62775289155336
3.85365928263401,2.861,1.9982,-2.01489343338233,26.306842667513,225.75,1.62775289155336
3.85002251953353,2.857,1.9982,-2.01201321622785,26.3965589141551,235.078,1.62775289155336
3.84680770691976,2.855,1.9982,-2.01020853735664,26.4975232932926,244.485,1.62775289155336
3.84329636559798,2.851,1.9982,-2.01352153757778,26.5915079444982,253.844,1.62775289155336
3.84019599738953,2.849,1.9982,-2.0110613521768,26.7072450314301,263.235,1.62775289155336
3.83693944784254,2.845,1.9982,-2.01205566086345,26.7906247690178,272.594,1.62775289155336
3.83387361449814,2.843,1.998,-2.01330772267608,26.8897816939716,281.969,1.62775289155336
3.83082987515108,2.841,1.9982,-2.01237774759145,26.9835226170595,291.36,1.62775289155336
3.82766964305662,2.838,1.998,-2.01248313374855,27.0763085925845,300.656,1.62775289155336
3.82509448460714,2.836,1.9982,-2.01171382345917,27.1654131905576,310.016,1.62775289155336
3.82209842452644,2.834,1.9982,-2.01455081175481,27.2584134744333,319.406,1.62775289155336
3.8192876856623,2.831,1.9982,-2.0120921467484,27.361130917237,328.813,1.62775289155336
3.81627249484613,2.828,1.9982,-2.01450859150362,27.451551514098,338.141,1.62775289155336
3.81339067947273,2.825,1.9982,-2.01065059930217,27.5442556242365,347.5,1.62775289155336
3.81056118154901,2.823,1.9982,-2.01455739089099,27.6386591035955,356.938,1.62775289155336
3.80749891811197,2.82,1.9982,-2.01079172987502,27.7360869009916,366.297,1.62775289155336
3.80458200180662,2.817,1.9982,-2.01250550799939,27.8291273467956,375.672,1.62775289155336
3.80166404489547,2.815,1.998,-2.0121336744142,27.914740593559,385,1.62775289155336
3.79863109142184,2.813,1.9982,-2.01323675998848,28.0092610296557,394.391,1.62775289155336
3.79529721625719,2.81,1.9982,-2.01240193372925,28.0973312594958,403.828,1.62775289155336
3.7923483218988,2.807,1.998,-2.01116253615006,28.1888883422234,413.188,1.62775289155336
3.78926511393709,2.804,1.9982,-2.00939428199272,28.2726951114061,422.531,1.62775289155336
3.7863224518472,2.801,1.9982,-2.01206875168981,28.356598775063,431.891,1.62775289155336
3.78318157571376,2.799,1.998,-2.01165345814672,28.4424684280435,441.235,1.62775289155336
3.77996699903551,2.796,1.9982,-2.01287222200136,28.5280162543412,450.578,1.62775289155336
3.77650576381927,2.793,1.998,-2.0150816228911,28.6228308372163,459.969,1.62775289155336
3.77347484221967,2.79,1.9982,-2.01051223558002,28.7062348194202,469.344,1.62775289155336
3.76998936184524,2.787,1.998,-2.01271404918969,28.7874026383232,478.703,1.62775289155336
3.7666909961277,2.784,1.9982,-2.01291429422171,28.8634495965798,488.078,1.62775289155336
3.763485143826,2.781,1.9982,-2.01030017469919,28.9409128916626,497.438,1.62775289155336
3.76023947302651,2.778,1.9982,-2.0137136298032,29.0180249713582,506.828,1.62775289155336
3.75722604947047,2.775,1.9982,-2.01129746879737,29.0879041637461,516.203,1.62775289155336
3.75392542393032,2.772,1.998,-2.01392556619977,29.1462171783073,525.563,1.62775289155336
3.75048362852426,2.768,1.9982,-2.01058531986694,29.2255514481253,534.938,1.62775289155336
3.74710919917356,2.765,1.9982,-2.01139041460519,29.2905852349901,544.297,1.62775289155336
3.74393433579071,2.762,1.9982,-2.00978922692995,29.350208149255,553.656,1.62775289155336
3.74095677661562,2.759,1.9982,-2.01383106615017,29.4145139027483,562.985,1.62775289155336
3.73773827161554,2.757,1.9982,-2.01231822794039,29.4637981255001,572.406,1.62775289155336
3.73465768837008,2.753,1.9982,-2.0127577464185,29.5108477809117,581.75,1.62775289155336
3.7315822168536,2.75,1.9982,-2.01261267585636,29.5514862005045,591.11,1.62775289155336
3.72875027328747,2.747,1.998,-2.01124337559228,29.5855527607141,600.485,1.62775289155336
3.72567112872972,2.745,1.998,-2.01196563084714,29.6280999850194,609.86,1.62775289155336
3.72287278377636,2.741,1.9982,-2.01437242264754,29.6649333684784,619.219,1.62775289155336
3.72001812343187,2.739,1.9982,-2.01370088846062,29.6934631851137,628.625,1.62775289155336
3.71705510190539,2.736,1.9982,-2.01374440567787,29.7193158568551,637.985,1.62775289155336
3.71449711380231,2.733,1.9982,-2.01347572943245,29.7361548532797,647.344,1.62775289155336
3.71159058197888,2.731,1.9982,-2.01333147839008,29.7543259975229,656.688,1.62775289155336
3.70908388625805,2.728,1.9982,-2.01283691137295,29.7667634089305,666.047,1.62775289155336
3.70646808882314,2.726,1.9982,-2.0124346526715,29.7786193108569,675.438,1.62775289155336
3.70373077552314,2.723,1.998,-2.01164433957557,29.7869274406526,684.766,1.62775289155336
3.70124431057455,2.721,1.998,-2.01114726855418,29.7996338861086,694.141,1.62775289155336
3.6985333104195,2.719,1.9982,-2.009376916927,29.8075096185773,703.531,1.62775289155336
3.69604052771466,2.716,1.9982,-2.01333998598947,29.8129935353742,712.906,1.62775289155336
3.69356018865667,2.713,1.9982,-2.01254726707485,29.8309328796318,722.281,1.62775289155336
3.69108735942483,2.711,1.9982,-2.0130137980623,29.8376851003454,731.641,1.62775289155336
3.68838858955731,2.709,1.9982,-2.01431487626637,29.8421302932684,741.047,1.62775289155336
3.68588915752093,2.706,1.9982,-2.01281641421724,29.8522198172203,750.406,1.62775289155336
3.68329982581272,2.704,1.9982,-2.01222767340203,29.8515792023716,759.766,1.62775289155336
3.6808234751984,2.701,1.9982,-2.01070496467745,29.8625071035637,769.141,1.62775289155336
3.67845803751863,2.699,1.9982,-2.01349217350518,29.8692152093352,778.438,1.62775289155336
