Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.18864375112974,0,0.0006,-0.0027958133904378,22.5663475075724,0,1.61090283782494
4.18876470819577,4.204,0.0006,0.000532696937899398,22.5733027110907,9.344,1.61090283782494
3.98600239726866,3.032,1.9986,-2.00805644767187,22.6022201239697,21.719,1.61090283782494
3.96584738108281,3.025,1.9984,-2.00673146881956,22.6762566064977,33.25,1.61090283782494
3.9508044033182,3.012,1.9986,-2.00853522944551,22.7863506987385,44.734,1.61090283782494
3.9383883503903,3.004,1.9986,-2.00856963609522,22.8797879119855,56.187,1.61090283782494
3.92724467333113,2.993,1.9986,-2.00770916714305,22.9861944220698,67.656,1.61090283782494
3.91751536977741,2.984,1.9986,-2.00806169069003,23.1044885950115,79.125,1.61090283782494
3.90874082363331,2.977,1.9986,-2.00772851487412,23.2273370270147,90.578,1.61090283782494
3.90063649116699,2.971,1.9986,-2.00579790340744,23.339840889416,102.156,1.61090283782494
3.89308180720483,2.965,1.9986,-2.00935469344024,23.4647285808188,113.594,1.61090283782494
3.88595223678964,2.961,1.9986,-2.00743951295788,23.5664651757558,125.062,1.61090283782494
3.87950992360909,2.955,1.9986,-2.00708488574684,23.675872189351,136.562,1.61090283782494
3.87335214341869,2.95,1.9986,-2.00711201362836,23.7804869207689,148,1.61090283782494
3.8674807532045,2.945,1.9986,-2.00984147157848,23.8880911115773,159.469,1.61090283782494
3.86212602795166,2.939,1.9986,-2.00799119111511,23.9916767725928,170.891,1.61090283782494
3.85677394975742,2.935,1.9986,-2.00655917789381,24.1090346149556,182.312,1.61090283782494
3.85162502705287,2.931,1.9986,-2.00654479422805,24.2103772886277,193.812,1.61090283782494
3.84683166326072,2.927,1.9986,-2.00675450869402,24.3358934263274,205.219,1.61090283782494
3.84215164714924,2.923,1.9986,-2.00909157815253,24.4407308754675,216.641,1.61090283782494
3.83776528430511,2.919,1.9984,-2.00789316819926,24.5519800566497,228.078,1.61090283782494
3.83330838482696,2.915,1.9986,-2.00912270314566,24.6413835087716,239.484,1.61090283782494
3.82924947353814,2.912,1.9984,-2.00770730234436,24.7596739352575,250.906,1.61090283782494
3.82505233891622,2.908,1.9986,-2.00366153157684,24.8614212740234,262.344,1.61090283782494
3.8213379153513,2.905,1.9986,-2.00655103763345,24.9643762055149,273.734,1.61090283782494
3.81746333608231,2.901,1.9986,-2.00685403969279,25.0584899135149,285.141,1.61090283782494
3.8136791568745,2.898,1.9986,-2.00815765668912,25.1600994616448,296.562,1.61090283782494
3.81009345051508,2.895,1.9984,-2.0097045311804,25.2651126527878,307.984,1.61090283782494
3.80645855719601,2.891,1.9986,-2.00797403199881,25.3585195751904,319.453,1.61090283782494
3.80279330541148,2.889,1.9986,-2.00736626639844,25.4568223854582,330.875,1.61090283782494
3.79965353026805,2.885,1.9984,-2.00691219752035,25.5592799122236,342.328,1.61090283782494
3.79599677176294,2.883,1.9986,-2.01075578184715,25.6534238716614,353.75,1.61090283782494
3.79270731854739,2.879,1.9986,-2.00696575937739,25.7499014343532,365.156,1.61090283782494
