w1,w2,w3,w4
23.665726969077742,5.561742486983684,-1.3205379849406977,0.13196513257605222
24.026680564159992,5.369583156138962,-1.2572747715985797,0.12496008075228973
24.08454330478299,5.279538404238775,-1.2312751652919962,0.12249371573445715
23.987923200660312,5.279494495200042,-1.236829131305325,0.12342975138640007
23.891968731319402,5.2852182434147785,-1.2390376492464923,0.12374564150119127
23.90105516086055,5.250473004716944,-1.216188065741009,0.12092180684590152
24.010381803846222,5.2135943829829134,-1.2068445592864434,0.12013640155333444
24.07978670483915,5.168023663114692,-1.2009839189935525,0.11985628808381871
24.023572195839506,5.170300481709051,-1.2018828486827402,0.12004337948387846
23.950565910175442,5.17295673457086,-1.2064198679681313,0.12089634772400401
23.82571181467026,5.176311269460571,-1.2044492949925458,0.12081062126192346
24.095932830608156,5.171647364596578,-1.2040858456420622,0.12095431962217848
24.11369492710875,5.125134528740337,-1.1932407394928508,0.11998070410348718
23.90438745517304,5.1637470102621394,-1.2034903443406855,0.12124742752358907
23.851178188749564,5.12623740521644,-1.1915226639971601,0.11999030751865407
23.7209216335279,5.150297545151496,-1.199500690904204,0.12106677004322754
23.705503829565195,5.147296325281752,-1.194876724277869,0.1206092937781191
23.752586788042926,5.131202749247776,-1.188112899321071,0.11986142792788387
23.767589745544043,5.120952349238268,-1.185895627741024,0.11987630660763239
24.15696391052475,5.003866753298163,-1.1551819197217101,0.11493412281779444
24.46223819260193,4.968503002377463,-1.1420321222122074,0.1139561507178372
24.1393998694684,4.956350492273457,-1.1397746746233748,0.11355801055683652
23.77108088893887,4.97827055428307,-1.1479799706098175,0.1148963066783799
23.62005746235415,4.995969851414255,-1.1535507178959084,0.11585749189056425
23.566426000275413,4.977054109381358,-1.1423587949000749,0.11423979229546526
23.483592070802974,4.966996143426269,-1.1404238436012901,0.11453436314559631
23.369573668660106,4.986260238053673,-1.1460867796412364,0.11523911317550822
23.31261121269371,4.992235543791919,-1.1487276768383687,0.11586463881039707
23.343910277342268,4.996013259056832,-1.1517525278903484,0.1165414994185082
23.367930671727912,4.9864941428580165,-1.1480500885246965,0.11628612890568063
23.48806682464535,5.0930913008549,-1.226735764539017,0.12700834483120768
23.894781331380457,5.055972648749709,-1.2288884966713816,0.12742966513320517
23.665825083584757,5.045694243958366,-1.2273532004967758,0.1277033546703984
23.220421105930505,5.099458238184071,-1.2482507798598488,0.13094725221698894
23.209398074955317,5.159982852569872,-1.290497197902755,0.13659851370803222
23.6509523989232,5.107483917733538,-1.2432148654118156,0.13080082330370033
23.411045169672356,5.131983889912002,-1.2649231558008978,0.13396430018454042
23.1800588622327,5.168739045161219,-1.2750159894475017,0.13539196577632626
22.941936567803936,5.2063245125971465,-1.2836780885583958,0.137003155200971
23.108924068046125,5.244113103791945,-1.2914210838195626,0.1379940843428738
23.67610846749583,5.206306165362448,-1.2832405917002372,0.13747934449175891
23.914732457109267,5.191374697711629,-1.2819474335515761,0.13735395030786154
23.650795847818262,5.049742781256554,-1.222539404137089,0.13050245960133044
23.46220055453326,5.1768600534579,-1.3166062015621744,0.1424764211307306
23.020491394099906,5.244082012973974,-1.328204605160788,0.14456171916673824
22.919818832260972,5.294734490796451,-1.3442009875239964,0.14687854199040365
22.897147091895,5.310011270763801,-1.3433120222207848,0.14734259003320035
26.518257292262607,4.815323503182105,-1.2354749854069569,0.1358856060240138
25.35400436682972,5.067160968642592,-1.293092103308685,0.14040626647129173
24.495677693940213,5.185617284990042,-1.3341715821918334,0.14587930941330193
24.017600756746354,5.265597761042767,-1.3479729259631767,0.1478970200866496
23.68555162316646,5.3065372420995764,-1.3600511485102245,0.1503414817211826
23.68754560763087,5.356106686060437,-1.3765360377987734,0.15334456160276824
24.0067558099084,5.363867184960798,-1.3776018047466962,0.1538120685896911
23.798891540782023,5.413926072302728,-1.410677338035626,0.15840090417506247
23.674107159991152,5.41261442680168,-1.4101406477807235,0.15980177698340695
23.497208387751748,5.496069511731191,-1.4403689529667076,0.16421620250398308
23.63474495222639,5.471401161429271,-1.4163942012453334,0.1616418346327812
24.137674235114083,5.434772907233738,-1.421904484627856,0.16248503708115405
23.930895263740975,5.5010269762477915,-1.4548992373073082,0.16709716805294642
23.7784130309027,5.524011736959054,-1.4589921425840082,0.168443868541111
23.58472036749687,5.542863111220222,-1.479217430595285,0.1727963762454468
23.732834721651326,5.596836533075629,-1.4771571683846025,0.17270386669182478
24.123866177511054,5.450752030654463,-1.5022839510904584,0.1791081066718161
23.98601634902957,5.581516297951924,-1.4928996048909633,0.1763980883861178
23.78195456068279,5.650665808604811,-1.5177574046121596,0.18032088305457283
23.623953287957626,5.678109513413076,-1.5253911353008394,0.18186853212109264
23.61013284636492,5.701921271447781,-1.5343387474784154,0.18361823043938677
23.666713866625646,5.726066457703286,-1.5473712815569411,0.18607647287145518
23.69375866982925,5.748269968545441,-1.5629381227305688,0.1891952493404725
23.652509741839992,5.7625862462767214,-1.567326369428238,0.19029606141651692
23.62578539747576,5.787232306664776,-1.5805785134919879,0.19277776522225035
23.60082335809878,5.844784352696601,-1.6105937140324966,0.19804728803325833
23.594933854068955,5.845657321746528,-1.61393526897735,0.1994336805391172
23.54355061257099,5.856065136400855,-1.6160717030133882,0.1999279694164612
23.486438602704474,5.893540044627006,-1.6397970334065244,0.20475313750489482
23.460581887228706,5.894497733895921,-1.6663843661484818,0.20864858783350154
24.005632803761436,5.85568260042723,-1.6387412493665314,0.20249525121603681
23.39403635806029,5.941197452269757,-1.687792608771719,0.21202099577057248
22.976621574692444,6.090021037822688,-1.7261239457319812,0.2183204029254169
23.084109574634123,6.035852949505854,-1.6945475376033046,0.21523595811712787
23.53787217974738,6.0606645817421025,-1.7136501403739846,0.2186344256798431
23.89086487666696,5.9552314379226035,-1.6688527838921539,0.2120119876053837
23.776458882939195,6.013050905040304,-1.7013620336904998,0.21766001791029288
23.534972922107833,6.075594754884752,-1.747926851372769,0.22545904462720376
23.206709068511266,6.126995531529969,-1.7620212482744126,0.2288160288607899
23.398319271410944,6.143300555401964,-1.7488076016950145,0.22717267025284105
23.79580446489956,6.095566854536495,-1.7388994000057276,0.225907496960535
23.853626240437272,6.120693151667361,-1.761150759463165,0.2306211698528929
23.565236043263532,6.152741819798293,-1.7072726917988403,0.20594049236594847
24.271429295689728,5.954689173352819,-1.6851315282645352,0.21320057457607897
24.31960699467176,5.931693837646038,-1.6901082011954598,0.21649495954308223
24.06612970365171,5.994563309731639,-1.7184626667932468,0.22203878741418748
23.82749199037606,6.071755797767798,-1.7488848361644498,0.22704308217663824
23.705123066533773,6.091489286672665,-1.7557638635923059,0.22937415786622425
23.746800876071347,6.100370916257852,-1.7601085454697563,0.2309297697634333
23.786160080529967,6.112731395419115,-1.769443060181416,0.23300860513294533
23.799967410876775,6.15166049710332,-1.7896208970362515,0.2363765862635008
23.780079842792848,6.143410760578921,-1.7800829406218601,0.23561587405637668
23.809270118761486,6.156960564674047,-1.7865257074101648,0.237102046346213
23.80605143841705,6.185279504190851,-1.8071871137880413,0.24193917093131143
23.78257700257415,6.220258851377465,-1.8244926310562743,0.24481814500810078
23.89371205669694,6.128614199776052,-1.7830928782615472,0.23791259628248515
24.572678114747262,6.134626520171678,-1.7850280933550626,0.23578844112795416
24.397753122733608,6.180336707351862,-1.80907846525799,0.24194132836245727
24.225620521197044,6.2212708985476475,-1.8265131171770796,0.2451817330563431
23.989991147740227,6.279134755894427,-1.8593742592208964,0.2523051140191333
23.90988572075809,6.327955934467543,-1.8656353124617258,0.25294912066281217
24.238159107767935,6.283982149427235,-1.8541925927869902,0.25209272826990514
24.3993368685574,6.25917016577364,-1.8457659010744776,0.2513641031286283
24.120852255752585,6.337307483927242,-1.8863535013187998,0.25830766237073927
23.918432135569475,6.381493848009775,-1.8990867942932952,0.26130233406843784
24.172032332361567,6.360575396604121,-1.8918786968158388,0.2605688525759029
24.462173562931742,6.334417591774628,-1.8855525921821101,0.2604987387951281
24.337324660132328,6.3549725296281645,-1.8986050739339142,0.2632686036016579
24.110078294407206,6.3974130888289675,-1.9180749772123202,0.2669967909430576
23.878737392614564,6.448210523174965,-1.937653758382081,0.2712923233124654
24.126718579944757,6.438476180729965,-1.9319739209553977,0.2706776941711497
24.513526944467408,6.412643379933911,-1.9232730044422024,0.2690728342600305
24.782565551350284,5.915192099212143,-1.7491356087122487,0.24230040336249367
24.744613973719538,6.11749991640387,-1.813655562949671,0.24670565222343788
24.377406238567406,6.183544190503487,-1.8470470275945563,0.25561588428675097
23.996076225675033,6.259726935769386,-1.8774793192558994,0.2616415561353518
23.858904622759134,6.319717197857453,-1.9033073447187965,0.2665882502548786
23.840208229758737,6.331418092602808,-1.9096526360001103,0.268650469729529
23.789095470504268,6.353138757454844,-1.9173646365579413,0.2706350585919466
23.766442864645953,6.357193260524863,-1.9235919642497046,0.27281773552794414
23.628844930402032,6.401689158950234,-1.9445921045007513,0.27700965813619055
23.551400921225692,6.451484627318088,-1.9744509021563963,0.2827929899323795
23.555225654732055,6.450258145139917,-1.9697628440157426,0.28274814443286683
23.59568540819786,6.428776188556378,-1.9541079257697294,0.2803975392005638
23.501778432132312,6.485233050125419,-1.9883329821149855,0.2873560556968005
24.24418372383151,6.121768450685917,-1.8653181617674564,0.26796341236601456
24.33794942270692,6.227313625921597,-1.8824263088404307,0.26596747952439104
24.09516783324412,6.2953094382089585,-1.9157042278027812,0.2741103672474754
23.83994585194099,6.348452430220949,-1.939521315183187,0.28001868449936756
23.53812135888248,6.42242695055119,-1.9750144908532572,0.2872402098240873
23.89123851329107,6.375447776569081,-1.942912681207552,0.28144167412920446
24.15740411401154,6.337483613815999,-1.934997142251608,0.28105923279887307
23.915477801537826,6.402600425853405,-1.9770342920979547,0.2891957646374159
23.572237354673053,6.4539845715788475,-1.999647598856695,0.29449973290399845
23.358912770804704,6.5220014172669725,-2.020640968270604,0.2983157787225726
23.63673268605549,6.504775000825766,-2.005383974312257,0.29574878067105
23.768007398243437,6.470603764388459,-1.9998106920096212,0.2952164809898378
23.498356027806203,6.510069415509796,-2.0232773486187354,0.3009839292721651
23.197390037106857,6.557407738895839,-2.0427056906210797,0.3061979197184266
23.03684235788092,6.658120176409099,-2.0797091379357644,0.31176576866708555
23.416435643215607,6.56892330899608,-2.030746002122668,0.3030985419568284
23.438001282481853,6.6004230242932795,-2.069264020161114,0.31171076899898587
23.114697261196604,6.523296852898319,-2.0238415084162207,0.30378200836240327
23.721129305421126,6.351739425286383,-1.9391750482585797,0.2823718629988571
23.673700768361314,6.4069442108691534,-1.9695181513586963,0.290973294190776
23.504576631990943,6.442222540411052,-1.9913368519910188,0.29615798129798865
23.368858702367916,6.516790637115231,-2.021512649550046,0.30160769210145794
23.285368287037524,6.527991651693327,-2.024908520563513,0.30397506123467594
23.245334351567703,6.543904235361229,-2.0376265799510938,0.30828047943480935
23.275496868739975,6.547984648220684,-2.0414146030019165,0.3088818840885617
23.196040908302276,6.594383652109917,-2.0614750550612726,0.31276060878414425
23.173093453877293,6.596367125374472,-2.0628852908069284,0.314972096400297
23.234507669037452,6.604276766364736,-2.0650730229865677,0.3151215974311096
23.28071717003479,6.6070895531465,-2.0712950469990457,0.3177155654386832
23.3281035248963,6.596406371734886,-2.059619035243201,0.3157820390579172
23.237638238313686,6.649070717213198,-2.0974791770070373,0.3236425114513013
23.23025857961711,6.64479134676105,-2.086634727034315,0.32197197509901354
23.285650972353082,6.672010004406464,-2.1059824643157663,0.3263100910827901
23.323914256734437,6.6527509494603985,-2.0900282089846285,0.32377321068545817
24.291511408451694,6.084725815174688,-1.9106490563820893,0.2937230786268577
24.493966828424952,6.324535505474013,-2.0257064553951905,0.2998848147170568
