Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.19825740959446,0,-0.0006,0.000713050461932678,24.2670878152902,0,1.88063702768686
4.19851034985432,4.214,-0.0004,-0.00212029119433548,24.2611067098762,16.672,1.88063702768686
3.99023544977249,3.007,-2,-1.98888125692306,24.3343996686396,35.703,1.88063702768686
3.96828444050039,2.992,-2,-1.98963490373897,24.4967651988927,53.828,1.88063702768686
3.95194771409879,2.978,-2,-1.99187518318871,24.6913850306154,71.891,1.88063702768686
3.93814183789075,2.969,-2,-1.99099716675016,24.8620878904178,90.047,1.88063702768686
3.92650571065562,2.967,-2,-1.98841591542118,25.0487894962722,108.313,1.88063702768686
3.91644615527867,2.964,-2,-1.98801616526429,25.2364260709767,126.391,1.88063702768686
3.90704144246033,2.96,-2,-1.99077429457273,25.4306545336018,144.625,1.88063702768686
3.89898836579966,2.953,-2,-1.99121411878304,25.6205137371738,162.719,1.88063702768686
3.89096439727913,2.948,-2,-1.98919154703708,25.8123592852851,180.953,1.88063702768686
3.88382991041372,2.943,-2,-1.99013044300175,25.9964976204636,199.016,1.88063702768686
3.87684388323468,2.937,-2,-1.99028855346962,26.1768025724504,217.297,1.88063702768686
3.87039412047436,2.931,-2,-1.99067875328075,26.3506371442965,235.469,1.88063702768686
3.86393933935957,2.925,-2,-1.99127959344545,26.5280864568772,253.735,1.88063702768686
3.85790522674319,2.92,-2,-1.991053665351,26.6932346473442,271.813,1.88063702768686
3.85195151960503,2.915,-2,-1.98967531325514,26.8587633377384,290.063,1.88063702768686
3.84623927031925,2.909,-2,-1.99122255812029,27.0235838139929,308.266,1.88063702768686
3.84076010888189,2.904,-2,-1.98952000170941,27.1938840235896,326.422,1.88063702768686
3.83535761261629,2.899,-2,-1.98991094501276,27.3490396926969,344.594,1.88063702768686
3.83040126134217,2.895,-2,-1.9914558964149,27.5102448897192,362.782,1.88063702768686
3.82515648782107,2.89,-2,-1.98848429953149,27.6776179319037,381.016,1.88063702768686
3.82063250767793,2.885,-2,-1.99145303231471,27.8276884973551,399.25,1.88063702768686
3.81556786429209,2.881,-2,-1.98926102228717,27.965132832069,417.422,1.88063702768686
3.81059168675597,2.876,-2,-1.9908681864938,28.12455685681,435.563,1.88063702768686
3.80590150413092,2.871,-2,-1.99082146894351,28.2552250957906,453.75,1.88063702768686
3.80107691253916,2.866,-2,-1.99019647905517,28.4020922056365,472.032,1.88063702768686
