Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.18028354589036,0,0.0006,-0.0045891236625893,23.9807955547346,0,1.45162926575213
4.18038825251571,4.195,0.0006,-0.00202732206775076,23.9838322144651,9.328,1.45162926575213
3.94260162626904,3.02,1.9988,-2.01000498598573,24.0304038215513,19.484,1.45162926575213
3.91868560004962,3.005,1.9988,-2.00894000518185,24.133073776074,28.875,1.45162926575213
3.90029620454893,2.986,1.9988,-2.00912158985764,24.2419688963884,38.25,1.45162926575213
3.88442653303233,2.972,1.9988,-2.01080788995057,24.3489635144524,47.75,1.45162926575213
3.87132437891483,2.955,1.9988,-2.00995332526438,24.4603923274836,57.125,1.45162926575213
3.86004610998925,2.945,1.9988,-2.01025533465488,24.571968845748,66.484,1.45162926575213
3.84945989928627,2.935,1.9988,-2.0118306329144,24.685299935464,75.875,1.45162926575213
3.84051971823617,2.928,1.9988,-2.00949865597879,24.7995713194089,85.203,1.45162926575213
3.83227531222253,2.921,1.9988,-2.0102251424199,24.9130836170934,94.593,1.45162926575213
3.82495140401368,2.915,1.9988,-2.01041669941942,25.031398110785,103.968,1.45162926575213
3.81803624897411,2.909,1.9988,-2.00945780932416,25.1415112187619,113.328,1.45162926575213
3.81192006933399,2.902,1.9988,-2.01066634833543,25.2460099154168,122.671,1.45162926575213
3.8058179489122,2.897,1.9988,-2.01122430369483,25.337915979396,132.046,1.45162926575213
3.80028730109231,2.891,1.9988,-2.01040751270492,25.4567997265962,141.359,1.45162926575213
3.79522324307162,2.887,1.9988,-2.01075711019669,25.5652152481935,150.687,1.45162926575213
3.79051720800657,2.882,1.9988,-2.00995100483817,25.6370345490182,160.062,1.45162926575213
3.78602424794703,2.877,1.9988,-2.00936342830955,25.7566932808268,169.453,1.45162926575213
3.78167056297373,2.873,1.9988,-2.00951765509842,25.8737483230791,178.812,1.45162926575213
3.77772635245489,2.869,1.9988,-2.0090062881044,25.9996547255929,188.156,1.45162926575213
3.77394646698452,2.865,1.9988,-2.00851844559526,26.0952308088983,197.468,1.45162926575213
3.7699743509078,2.862,1.9988,-2.01136857909999,26.187721053379,206.843,1.45162926575213
3.76641550692911,2.859,1.9988,-2.01074451041833,26.2884709443942,216.234,1.45162926575213
3.76307903866045,2.855,1.9988,-2.01103269713888,26.3986687132785,225.609,1.45162926575213
3.75944171320998,2.852,1.9988,-2.00931825193706,26.5259628529788,234.953,1.45162926575213
3.75605272286931,2.849,1.9988,-2.00931659015115,26.6070271179175,244.281,1.45162926575213
3.75273690978888,2.845,1.9988,-2.00872349964607,26.7067875623904,253.671,1.45162926575213
3.74922860197633,2.842,1.9988,-2.00951770270437,26.8016975891004,263.046,1.45162926575213
