Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.18205427692284,0,0.0006,0.000553964813179053,24.0039513418829,0,1.31564853018627
4.18196868279534,4.197,0.0006,-0.00243026883723959,23.9967239722477,9.422,1.31564853018627
3.92681260478388,2.994,1.999,-2.0109200592626,24.0607972008025,19.578,1.31564853018627
3.89938149377683,2.977,1.9988,-2.01194545217053,24.1627259280427,28.969,1.31564853018627
3.87795159689371,2.955,1.999,-2.00869752359272,24.2725838221848,38.265,1.31564853018627
3.8597679873219,2.94,1.9988,-2.01180538376275,24.3823270839687,47.625,1.31564853018627
3.84396886440534,2.924,1.999,-2.00663182469726,24.4911327078362,57.031,1.31564853018627
3.83025269408464,2.911,1.9988,-2.00890463799648,24.6180865860799,66.344,1.31564853018627
3.81797753811094,2.9,1.999,-2.00835324946515,24.7429772036801,75.719,1.31564853018627
3.8071219879921,2.891,1.9988,-2.01096170500483,24.8657432909199,85.078,1.31564853018627
3.79716604811152,2.881,1.9988,-2.00894605694695,24.9812665236577,94.469,1.31564853018627
3.78828749919426,2.874,1.9988,-2.00956423559327,25.1048452213071,103.844,1.31564853018627
3.78041334860895,2.866,1.999,-2.00930131890017,25.225109540702,113.187,1.31564853018627
3.773050568024,2.859,1.9988,-2.00959051757807,25.3423864603602,122.547,1.31564853018627
3.76635963410799,2.853,1.999,-2.01187309546609,25.4580402803661,131.89,1.31564853018627
3.75998760119152,2.847,1.999,-2.00987065817859,25.5804365746258,141.281,1.31564853018627
3.75414098390082,2.841,1.9988,-2.0113793047294,25.6991078812898,150.64,1.31564853018627
3.74875484663481,2.836,1.9988,-2.01125625708862,25.8132762394918,160.078,1.31564853018627
3.74354898902869,2.831,1.9988,-2.00984613170359,25.9416350763916,169.437,1.31564853018627
3.73875237882555,2.826,1.9988,-2.00998197405963,26.0524406115199,178.812,1.31564853018627
3.73401818584269,2.822,1.9988,-2.01121160445389,26.1704554714677,188.187,1.31564853018627
3.72942565914648,2.817,1.9988,-2.00900758700779,26.2921799517689,197.531,1.31564853018627
3.72538839993347,2.813,1.9988,-2.00803980896602,26.4041682861549,206.859,1.31564853018627
3.72114263060535,2.809,1.9988,-2.01076797843377,26.5263886624676,216.187,1.31564853018627
3.7166921931134,2.805,1.9988,-2.00761890388543,26.6354226230557,225.547,1.31564853018627
3.71252875469086,2.801,1.9988,-2.00847460486954,26.7462597133751,234.984,1.31564853018627
3.70828768927452,2.797,1.9988,-2.00871722934609,26.8665644430765,244.344,1.31564853018627
3.70431607929663,2.793,1.999,-2.01116243210459,26.9707574388707,253.703,1.31564853018627
3.69986087519002,2.789,1.9988,-2.00937891574666,27.074983412766,263.078,1.31564853018627
3.69564194502213,2.785,1.9988,-2.00713476222682,27.1921137387147,272.469,1.31564853018627
3.69154446378847,2.781,1.999,-2.01097178289871,27.3053772804232,281.844,1.31564853018627
3.68702269672999,2.776,1.9988,-2.01205348926475,27.4244539428822,291.219,1.31564853018627
3.68250239113711,2.773,1.999,-2.01247156392791,27.5198643691476,300.547,1.31564853018627
3.67817641341881,2.768,1.9988,-2.01026861016887,27.6347316338701,309.89,1.31564853018627
3.67347125775822,2.763,1.9988,-2.00829869685763,27.7473703310666,319.281,1.31564853018627
3.66905836037144,2.759,1.999,-2.00942766350656,27.8442517764036,328.625,1.31564853018627
3.66438121988272,2.755,1.999,-2.01355362060289,27.9414848299593,338.015,1.31564853018627
3.65966739223429,2.75,1.9988,-2.00835458743487,28.0433052395189,347.39,1.31564853018627
3.65481037435657,2.745,1.9988,-2.01016403845294,28.1437312770651,356.812,1.31564853018627
3.65025448112422,2.741,1.9988,-2.00939509965788,28.244139061733,366.14,1.31564853018627
3.64540651110977,2.736,1.9988,-2.01200340334136,28.3223750522991,375.5,1.31564853018627
3.64056067130448,2.731,1.9988,-2.00752480600243,28.4062695984349,384.844,1.31564853018627
3.63573410629118,2.727,1.999,-2.00964403874997,28.4846149682159,394.25,1.31564853018627
3.63124339771282,2.722,1.999,-2.00817239237171,28.5535447345207,403.609,1.31564853018627
3.62640550496613,2.717,1.999,-2.01009494738662,28.6269260209813,412.969,1.31564853018627
3.62188868273328,2.713,1.9988,-2.01000612624345,28.6834353991927,422.312,1.31564853018627
3.61758113095421,2.708,1.9988,-2.01057953146525,28.7366447353504,431.703,1.31564853018627
3.61344729216869,2.704,1.9988,-2.00851457324042,28.7949996471126,441.078,1.31564853018627
3.60912348147704,2.7,1.999,-2.01230390329166,28.8407477878072,450.453,1.31564853018627
3.60503125200086,2.696,1.9988,-2.00986097246917,28.8953804326205,459.844,1.31564853018627
3.60104672782947,2.691,1.9988,-2.01213518179289,28.9201647170472,469.219,1.31564853018627
3.59722752658115,2.688,1.9988,-2.00891032893265,28.9616265492364,478.562,1.31564853018627
3.5934402083803,2.685,1.9988,-2.0113871625142,29.0033675918221,487.937,1.31564853018627
3.5897454878959,2.681,1.9988,-2.01016366686623,29.0390855658469,497.297,1.31564853018627
3.58622068423974,2.677,1.999,-2.00969637471157,29.0693647315484,506.625,1.31564853018627
3.58257085771128,2.673,1.9988,-2.011419404808,29.1052147518473,515.984,1.31564853018627
3.57906108108735,2.669,1.999,-2.00890088558333,29.1357883690534,525.359,1.31564853018627
3.57548736117931,2.666,1.999,-2.01158158579469,29.1750702482579,534.797,1.31564853018627
3.57206454088654,2.663,1.999,-2.00926884747675,29.2123946434336,544.172,1.31564853018627
3.56834284372377,2.66,1.999,-2.01040087180204,29.240337800959,553.515,1.31564853018627
3.56487452582367,2.656,1.9988,-2.00928708954456,29.2823563082469,562.89,1.31564853018627
3.5614364685692,2.652,1.999,-2.01073583760287,29.3121425265128,572.25,1.31564853018627
3.55789949053076,2.649,1.9988,-2.00964784094227,29.3406807587361,581.625,1.31564853018627
3.55439059302994,2.646,1.999,-2.00893886476827,29.3772730192767,590.969,1.31564853018627
3.55118140208883,2.642,1.9988,-2.01068246832387,29.4072600504521,600.359,1.31564853018627
3.54750163163828,2.639,1.999,-2.01012001472944,29.4536965438024,609.734,1.31564853018627
3.54427301017331,2.635,1.999,-2.01050373421049,29.494270792362,619.047,1.31564853018627
3.54069792147235,2.632,1.9988,-2.01020882544024,29.529335805335,628.437,1.31564853018627
3.53722256129392,2.628,1.999,-2.00915778234417,29.5797901179509,637.765,1.31564853018627
3.53407993644658,2.625,1.999,-2.00927943322665,29.6249110158092,647.203,1.31564853018627
3.53050648580308,2.622,1.999,-2.01167355117191,29.6680594252849,656.531,1.31564853018627
3.52708142470379,2.618,1.999,-2.01121914282172,29.7131534824406,665.937,1.31564853018627
3.52401964176193,2.615,1.999,-2.0080761964886,29.7736947879909,675.281,1.31564853018627
3.52069488474604,2.612,1.9988,-2.00986574742196,29.8194304471396,684.562,1.31564853018627
3.51733092094976,2.609,1.999,-2.00650453559826,29.8765265409273,693.906,1.31564853018627
3.51415435978994,2.606,1.999,-2.01003886159832,29.9389510034433,703.234,1.31564853018627
3.51109949351263,2.602,1.9988,-2.00959091648419,29.9887725977603,712.594,1.31564853018627
3.50779524980732,2.599,1.999,-2.00897963794572,30.0461232156396,721.969,1.31564853018627
3.50472961572265,2.596,1.999,-2.01034866106566,30.1072244866311,731.344,1.31564853018627
3.50164250517542,2.593,1.999,-2.01072111646749,30.1620552020778,740.719,1.31564853018627
3.49837470516904,2.59,1.999,-2.0097613773779,30.2183970330921,750.078,1.31564853018627
3.49563714186591,2.587,1.999,-2.0114009921318,30.2797511198685,759.484,1.31564853018627
3.49247306745866,2.584,1.9988,-2.01018677697786,30.3326892538623,768.797,1.31564853018627
3.48963173976107,2.581,1.999,-2.01270488142146,30.3979467020104,778.156,1.31564853018627
3.48658446860662,2.578,1.9988,-2.00840762893759,30.462654608838,787.578,1.31564853018627
3.48361396636613,2.574,1.9988,-2.01054851258112,30.5109490877603,796.953,1.31564853018627
3.48053644970052,2.572,1.9988,-2.00942025227519,30.5660442750473,806.344,1.31564853018627
3.47778504308867,2.569,1.999,-2.01041713845209,30.6310082128974,815.703,1.31564853018627
3.47492957083953,2.566,1.9988,-2.00788570912472,30.6934458989542,825.062,1.31564853018627
3.47182331593505,2.563,1.999,-2.00884591396285,30.750456499619,834.406,1.31564853018627
3.46902926863745,2.56,1.999,-2.01180865660096,30.8062499016067,843.812,1.31564853018627
3.46632410957202,2.558,1.999,-2.00947946400745,30.8690264003228,853.14,1.31564853018627
3.46333802809461,2.555,1.999,-2.01163927663877,30.9326595413013,862.469,1.31564853018627
3.46076454283146,2.552,1.999,-2.01264501680821,30.9839319098061,871.828,1.31564853018627
3.45812742376882,2.549,1.999,-2.01182855038097,31.0375689737336,881.203,1.31564853018627
3.4553682840699,2.546,1.999,-2.00708253973786,31.1089116662788,890.594,1.31564853018627
3.45248685208119,2.544,1.9988,-2.01270364441884,31.1642682521687,899.969,1.31564853018627
3.44986511163844,2.541,1.999,-2.00968092225743,31.2196202733868,909.297,1.31564853018627
3.44725588501875,2.538,1.999,-2.01210981611559,31.2653857825654,918.625,1.31564853018627
3.44434307674909,2.536,1.999,-2.0112295700247,31.3262664198981,928.062,1.31564853018627
3.44197995911791,2.533,1.999,-2.01052669885029,31.3887156840405,937.453,1.31564853018627
3.43914698191484,2.53,1.999,-2.01182251315928,31.4467908999583,946.828,1.31564853018627
3.43646233551016,2.528,1.999,-2.00814619508733,31.5140910316499,956.219,1.31564853018627
3.43415055454745,2.525,1.999,-2.0105492567304,31.569432289793,965.594,1.31564853018627
