Voltage_measured,Voltage_charge,Current_charge,Current_measured,Temperature_measured,Time
3.3001760654256,0.002,0,-0.00153216683282017,24.9931120305562,0
3.08035947271499,2.006,-2.2691,-2.25569922750764,24.9958258214881,2.5
3.41891004647621,4.149,1.4995,1.48867542613011,25.0134624791771,5.454
3.43868024781255,4.174,1.4995,1.49213506639827,25.0116746105865,8.297
3.45250465640522,4.187,1.4995,1.49075380341283,25.0068969484571,11.125
3.46457547734153,4.2,1.4995,1.49006564988478,24.9875838146177,13.954
3.47587356735441,4.212,1.4995,1.49072892027754,24.978364060003,16.797
3.48612989581219,4.212,1.4995,1.48834113361965,24.9616147986384,19.641
3.49599068343099,4.225,1.4995,1.49033738070949,24.9457997522779,22.532
3.50539103726092,4.238,1.4995,1.49235648545714,24.9303723008055,25.422
3.5139396221181,4.25,1.4995,1.4928701338106,24.9104664241589,28.266
3.5227901003935,4.25,1.4995,1.49417381584826,24.8975157825195,31.157
3.53098210990736,4.263,1.4995,1.49483355559967,24.8752987199521,34.032
3.53905323420731,4.276,1.4995,1.49002143701371,24.8578090834159,36.907
3.54667236707017,4.276,1.4995,1.49092961665427,24.844897740774,39.782
3.55370334593378,4.288,1.4995,1.49298233232592,24.836142372744,42.672
3.56130248056483,4.301,1.4995,1.49182853015864,24.82389380503,45.579
3.56806208202536,4.301,1.4995,1.48921047675154,24.8224941980901,48.485
3.57494198172293,4.314,1.4995,1.49063092179839,24.7969972366025,51.36
3.58129991763928,4.314,1.4995,1.4909754258087,24.7825693309,54.235
3.5878749111227,4.326,1.4995,1.48959358315048,24.7751288354807,57.094
3.59399818318793,4.326,1.4995,1.49282158383793,24.7457896024979,60
3.59990171399063,4.339,1.4995,1.49096472198811,24.737204851727,62.891
3.60594751676617,4.339,1.4995,1.48871138374226,24.7208181480913,65.844
3.61188450147195,4.352,1.4995,1.49371104566353,24.7083266132884,68.766
3.6175566300794,4.352,1.4995,1.48917580409612,24.6953616796781,71.688
3.62287434291864,4.364,1.4995,1.49184698990163,24.6846248399062,74.579
3.62791495222266,4.364,1.4995,1.49307358622384,24.6719870500542,77.469
3.63371870910529,4.364,1.4995,1.49178439151819,24.6538032265879,80.391
3.6387110048875,4.377,1.4995,1.49154730088761,24.634958196107,83.375
3.64383738081852,4.377,1.4995,1.49109044362073,24.6231879553339,86.297
3.64899159468112,4.39,1.4995,1.49094864010424,24.6195766790407,89.204
3.65368144700638,4.39,1.4995,1.49196928551978,24.6039116549425,92.204
3.65844416938872,4.402,1.4995,1.4909186231615,24.599992435815,95.172
3.66318490450289,4.402,1.4995,1.49012254744029,24.5839526830699,98.079
3.66788620952875,4.402,1.4995,1.48985341177457,24.5683889774159,101.079
3.67220418229826,4.415,1.4995,1.49131620429609,24.5560853207129,104.047
3.67663184296238,4.415,1.4995,1.49258021749509,24.5367944636936,106.985
3.68144756033245,4.415,1.4995,1.49426928964179,24.5241855951383,109.969
3.68542248065784,4.428,1.4995,1.49232491569035,24.5140185659734,112.938
3.68984314363487,4.428,1.4995,1.49131628301352,24.5045887242054,115.954
3.69388214161529,4.428,1.4995,1.4910131330296,24.4949179340452,118.938
3.69787907938482,4.44,1.4995,1.49313327755419,24.4861028835875,121.969
3.70202062869091,4.44,1.4995,1.49077101518895,24.4750994100018,125.016
3.70593817310634,4.44,1.4995,1.48926286143282,24.4643940602084,128.047
3.71009157601763,4.453,1.4995,1.49174036860547,24.450239069579,131.047
3.71382763729964,4.453,1.4995,1.4937250477895,24.442158114358,134.079
3.71753665239596,4.453,1.4995,1.49410200668704,24.4284741600483,137.11
3.72074592510081,4.453,1.4995,1.49040408184697,24.4117958856884,140.125
3.72481446604972,4.466,1.4995,1.49291845636268,24.3985414336753,143.141
3.72831730579521,4.466,1.4995,1.49363246701105,24.3976008435596,146.204
3.73171865644175,4.466,1.4995,1.48837582840261,24.3762976190667,149.25
3.73544137429843,4.466,1.4995,1.49082648750845,24.3717731735176,152.282
3.7387829417504,4.479,1.4995,1.49068936652468,24.3607906892199,155.36
3.74209795567121,4.479,1.4995,1.49058887290539,24.3534827968229,158.422
3.74506629526459,4.479,1.4995,1.49292179284708,24.3388513842061,161.485
3.74875243425986,4.491,1.4995,1.49050534224342,24.331887938647,164.594
3.75193727171698,4.491,1.4995,1.49176390829091,24.3158363939115,167.688
3.7553427082903,4.491,1.4995,1.49061111055614,24.3068130391582,170.766
3.75845072349002,4.491,1.4995,1.49028703335094,24.2949663556715,173.844
3.76156629338918,4.504,1.4995,1.49318157981455,24.2871931817635,176.985
3.76474275559016,4.504,1.4995,1.48917761825633,24.2808168089525,180.141
3.76772157537208,4.504,1.4995,1.49199081849913,24.27571041002,183.282
3.77108343613709,4.504,1.4995,1.4891439433292,24.2633962702424,186.469
3.77392053399449,4.517,1.4995,1.49536547412524,24.2443499735633,189.657
3.7768046859832,4.517,1.4995,1.49019461532658,24.2287547209024,192.797
3.77977829795774,4.517,1.4995,1.49109442883964,24.2234995696721,195.938
3.78257810742472,4.517,1.4995,1.49451106247842,24.2044653544409,199.094
3.78542935226272,4.529,1.4995,1.49082552429453,24.1967868391872,202.344
3.78817045269091,4.529,1.4995,1.49179898005497,24.1888692054598,205.547
3.7912008394344,4.529,1.4995,1.49340746885173,24.1761719121057,208.735
3.79374273299883,4.529,1.4995,1.49281065760132,24.1682866774026,211.891
3.79627959808088,4.529,1.4995,1.49016790236066,24.1543785604451,215.079
3.79925246300079,4.542,1.4995,1.49125520122547,24.1523191095357,218.297
3.80134262699511,4.542,1.4995,1.49118543730015,24.1402510692442,221.485
3.80399578827658,4.542,1.4995,1.49505049826181,24.1295234949335,224.657
