Voltage_measured,Voltage_load,Current_load,Current_measured,Temperature_measured,Time,Capacity
4.1881867359913,0,-0.0006,-0.00175403016623261,24.7342661639544,0,1.83534919422341
4.18719833839357,4.203,-0.0006,-0.00179164774869358,24.7405001486251,16.797,1.83534919422341
3.97999493799801,3.055,-1.9982,-2.01547907130907,24.7914499784163,35.766,1.83534919422341
3.95817031388736,3.023,-1.9982,-2.01481502240041,24.9429596435926,53.891,1.83534919422341
3.94167328117853,3,-1.9982,-2.01189335984567,25.1163995806221,72.094,1.83534919422341
3.92793774039863,2.981,-1.9982,-2.01289526276814,25.310700260959,90.187,1.83534919422341
3.91619243593823,2.97,-1.9982,-2.01047613471267,25.4994182559601,108.328,1.83534919422341
3.90572710422948,2.961,-1.9982,-2.01380400333242,25.6813840799234,126.609,1.83534919422341
3.89662598923879,2.953,-1.9982,-2.01209617644223,25.875328769015,144.828,1.83534919422341
3.88836274866751,2.945,-1.9982,-2.0139499740325,26.0540853866601,163.062,1.83534919422341
3.88049408459637,2.937,-1.9982,-2.01124418105155,26.2502946863271,181.25,1.83534919422341
3.87296900232957,2.931,-1.9982,-2.01341463351137,26.4173571845917,199.406,1.83534919422341
3.86621068580354,2.924,-1.9982,-2.01087459982234,26.6084070553441,217.453,1.83534919422341
3.85983967666287,2.918,-1.9982,-2.01093244515381,26.7641065350255,235.516,1.83534919422341
3.85310589075283,2.911,-1.9982,-2.01417506931158,26.9383718614901,253.797,1.83534919422341
3.84705985462371,2.906,-1.9982,-2.01295268050862,27.1063125466003,271.937,1.83534919422341
3.84120156516838,2.9,-1.9982,-2.01370033800613,27.2718870824293,290.109,1.83534919422341
3.83553607020403,2.895,-1.9982,-2.01310239991037,27.4258280967975,308.25,1.83534919422341
3.8301986826038,2.889,-1.9982,-2.0152020458741,27.580183261015,326.375,1.83534919422341
3.82489404985223,2.885,-1.9982,-2.01413847805427,27.7345888898554,344.562,1.83534919422341
3.81974186384967,2.88,-1.9982,-2.01070752472895,27.8945802819241,362.719,1.83534919422341
3.81475917582396,2.875,-1.9982,-2.00972844176307,28.0434256497518,380.844,1.83534919422341
3.80964188573171,2.87,-1.9982,-2.01075310890679,28.2025901559182,399.078,1.83534919422341
3.80472375361595,2.865,-1.9982,-2.01480677916483,28.3407174849988,417.234,1.83534919422341
3.79959954161073,2.861,-1.9982,-2.01440874850063,28.4859549640518,435.437,1.83534919422341
3.79475745583299,2.856,-1.9982,-2.01280465221133,28.6262478275447,453.641,1.83534919422341
3.78965733540618,2.851,-1.9982,-2.01270043026821,28.7700709921703,471.844,1.83534919422341
3.78478334298226,2.847,-1.9982,-2.01408210856579,28.8989114609444,490.062,1.83534919422341
3.77988337448382,2.842,-1.9982,-2.01357636764552,29.0338874142199,508.281,1.83534919422341
3.77494070960564,2.837,-1.9982,-2.01326555069223,29.162029607871,526.516,1.83534919422341
3.77009169060819,2.833,-1.9982,-2.01638393823283,29.2752823915084,544.75,1.83534919422341
3.76517595543535,2.828,-1.9982,-2.01570781456843,29.3769496958719,562.969,1.83534919422341
3.76061803708445,2.823,-1.9982,-2.01317208541789,29.4777985182777,581.187,1.83534919422341
3.75638199675142,2.819,-1.9982,-2.00735225511999,29.5781150303222,599.359,1.83534919422341
3.75164544732687,2.815,-1.9982,-2.01416979032397,29.6651804062588,617.547,1.83534919422341
3.7473488128089,2.811,-1.9982,-2.01243897802106,29.7615301152064,635.719,1.83534919422341
3.74316343526259,2.806,-1.9982,-2.01333589061259,29.8463020804482,654.078,1.83534919422341
3.73887883946505,2.802,-1.9982,-2.01356716313794,29.9220212168532,672.359,1.83534919422341
3.73478764326863,2.798,-1.9982,-2.01225685289953,29.9702316310154,690.562,1.83534919422341
3.73076479909793,2.794,-1.9982,-2.01169070081417,30.0323762389606,709,1.83534919422341
3.72672624283786,2.79,-1.9982,-2.01364485474958,30.0983570306535,727.172,1.83534919422341
3.72289165987593,2.786,-1.9982,-2.01284714580239,30.1495730122854,745.453,1.83534919422341
3.71893254459519,2.782,-1.9982,-2.01363447418237,30.2029544576012,763.672,1.83534919422341
3.71458622022805,2.779,-1.9982,-2.01030567346533,30.2501674932613,781.937,1.83534919422341
3.71088454849477,2.774,-1.9982,-2.01322253732232,30.2991594433824,800.312,1.83534919422341
3.70689928144906,2.771,-1.9982,-2.01280091333469,30.3448311399499,818.641,1.83534919422341
3.7028243266938,2.767,-1.9982,-2.01024144458474,30.3912141735657,836.969,1.83534919422341
3.69909826967283,2.763,-1.9982,-2.01263315860367,30.4262212835361,855.344,1.83534919422341
3.69509649843157,2.759,-1.9982,-2.00863765210995,30.4770100750011,873.734,1.83534919422341
3.69138831143506,2.755,-1.9984,-2.01583398884768,30.5278599582311,892.125,1.83534919422341
3.68726060093554,2.751,-1.9982,-2.01304763144567,30.5742335930794,910.344,1.83534919422341
3.68372397684569,2.748,-1.9982,-2.01234802609987,30.611193785042,928.641,1.83534919422341
3.67976598927197,2.744,-1.9982,-2.01469541010138,30.6612876533269,947.031,1.83534919422341
3.67622210453651,2.741,-1.9982,-2.01236280294128,30.7109817224836,965.422,1.83534919422341
3.67245745955453,2.737,-1.9982,-2.01417255873994,30.7472049297968,983.781,1.83534919422341
3.66894957616205,2.733,-1.9982,-2.01331120296817,30.8053289603747,1002.156,1.83534919422341
3.66541558906105,2.73,-1.9982,-2.01513242695697,30.8645114813293,1020.531,1.83534919422341
3.66165921948211,2.727,-1.9982,-2.01241188321914,30.9016213664334,1038.875,1.83534919422341
3.65820536318662,2.723,-1.9984,-2.01027743298821,30.9543073101251,1057.391,1.83534919422341
3.65447536696908,2.719,-1.9982,-2.0128530960015,31.0178322192659,1075.812,1.83534919422341
3.65105155642861,2.716,-1.9982,-2.0142074213609,31.0588551247447,1094.172,1.83534919422341
3.64759371870975,2.713,-1.9984,-2.0115431034987,31.1204786125835,1112.547,1.83534919422341
3.64388357859808,2.709,-1.9982,-2.01324924052651,31.1658699065646,1130.906,1.83534919422341
3.64073833172215,2.706,-1.9982,-2.01119695330767,31.2125291416927,1149.203,1.83534919422341
3.6372589429876,2.703,-1.9982,-2.01131224471001,31.2777706001849,1167.5,1.83534919422341
3.63391691356582,2.699,-1.9982,-2.01335096259233,31.3315496471543,1185.844,1.83534919422341
3.63046842169647,2.696,-1.9982,-2.01414086797456,31.3882624545083,1204.234,1.83534919422341
3.62701216012657,2.693,-1.9982,-2.01074260418058,31.4274236653748,1222.562,1.83534919422341
3.62379500086589,2.689,-1.9982,-2.01106710327609,31.4898861208317,1241,1.83534919422341
3.62076517277184,2.687,-1.9982,-2.01434366218924,31.5445438636114,1259.406,1.83534919422341
3.61714532110564,2.683,-1.9982,-2.0134391848261,31.6046041434851,1277.875,1.83534919422341
3.61404932420135,2.679,-1.9982,-2.01434139371581,31.6586052851393,1296.266,1.83534919422341
3.6107332220152,2.676,-1.9982,-2.01144192678382,31.6988934312719,1314.687,1.83534919422341
3.60758601682239,2.673,-1.9982,-2.01288352856114,31.759735803311,1333.203,1.83534919422341
3.60433771672822,2.67,-1.9982,-2.01262196411152,31.8130296728591,1351.703,1.83534919422341
3.60114768505145,2.667,-1.9982,-2.01361079033003,31.8667752415967,1370.203,1.83534919422341
3.59810580555913,2.664,-1.9982,-2.0146123540204,31.9193801780433,1388.703,1.83534919422341
3.59475649250035,2.661,-1.9982,-2.01139774737377,31.9658716505622,1407.234,1.83534919422341
3.59184281124367,2.658,-1.9982,-2.01307120048169,32.0057644928559,1425.766,1.83534919422341
3.58859859367869,2.655,-1.9982,-2.01448311504366,32.0611219418963,1444.312,1.83534919422341
3.58553745459476,2.652,-1.9982,-2.01255610508558,32.110968257534,1462.781,1.83534919422341
3.58262210840413,2.649,-1.9982,-2.01552821757974,32.1535448585969,1481.391,1.83534919422341
3.57965630658442,2.646,-1.9982,-2.01444306420911,32.2000399462947,1499.953,1.83534919422341
3.57682179540029,2.643,-1.9982,-2.01311834121618,32.2518831018275,1518.484,1.83534919422341
3.57385855293241,2.64,-1.9982,-2.01276398335828,32.3052438755138,1537.094,1.83534919422341
3.57072989030287,2.637,-1.9982,-2.01169817562696,32.3461746275279,1555.641,1.83534919422341
3.56799420136773,2.634,-1.9982,-2.00931843541193,32.3921999361287,1574.203,1.83534919422341
3.56485408645973,2.632,-1.9982,-2.01033494145797,32.4530944650432,1592.734,1.83534919422341
3.56215470804286,2.629,-1.9982,-2.01460132814479,32.4892091834107,1611.266,1.83534919422341
3.55929768014463,2.626,-1.9982,-2.01132988444127,32.5308383436654,1629.812,1.83534919422341
3.55652518477583,2.623,-1.9982,-2.01069811260723,32.5749320253191,1648.406,1.83534919422341
3.55386618912129,2.62,-1.9982,-2.01030916988015,32.6202532469092,1666.984,1.83534919422341
3.55107923891121,2.618,-1.9982,-2.01312406797216,32.6596370160142,1685.516,1.83534919422341
3.54850616175843,2.615,-1.9982,-2.01214732613242,32.7030683815943,1704.25,1.83534919422341
3.54568096350596,2.612,-1.9984,-2.01390954821496,32.7444906542194,1722.812,1.83534919422341
3.54316751119726,2.61,-1.9982,-2.0149254843623,32.7985784381553,1741.469,1.83534919422341
3.54064288496905,2.608,-1.9982,-2.00905864851996,32.8402094719338,1760.156,1.83534919422341
3.53822297866875,2.605,-1.9982,-2.0109229228718,32.8855320364362,1778.828,1.83534919422341
3.5357027341625,2.602,-1.9982,-2.01158061710977,32.9289344518127,1797.547,1.83534919422341
3.53323361941341,2.6,-1.9982,-2.01247514240649,32.9681710830003,1816.297,1.83534919422341
3.53070704980599,2.597,-1.9982,-2.00822393521272,33.0118681765081,1835.031,1.83534919422341
3.52853883443313,2.595,-1.9982,-2.0119688883526,33.0609081772223,1853.781,1.83534919422341
3.52605223829162,2.593,-1.9984,-2.01325703696875,33.1004272194861,1872.531,1.83534919422341
3.52397118456813,2.59,-1.9982,-2.01051695885154,33.1419464617974,1891.266,1.83534919422341
3.5212993975689,2.588,-1.9984,-2.01227828472377,33.1982934267275,1910.031,1.83534919422341
3.51950527627138,2.586,-1.9982,-2.01331297466805,33.2403936810896,1928.687,1.83534919422341
3.51705740526993,2.584,-1.9984,-2.01447072376334,33.2832531672679,1947.344,1.83534919422341
